OBJECTID,plotname,Shape_Length,Shape_Area,Longdd,Latdd
489,FWS 66_4_9_na,58255.470422940685000,11525388.928077597000000,-56.897484808917284,49.166662219577510
490,FWS 66_4_10_na,58257.130786061651000,11525722.031208819000000,-57.287499317653449,49.166671752825877
491,FWS 66_5_1_na,58360.929556867188000,11546483.314068982000000,-57.742831501775612,49.881351510751038
492,FWS 66_5_2_na,58326.699800978946000,11539636.093669949000000,-57.563655603076661,50.110512488948267
493,FWS 66_5_3_na,58296.200045471705000,11533534.846230684000000,-57.384470099287441,50.339683092096386
494,FWS 66_5_4_na,58258.352624290892000,11525964.257505409000000,-57.205284651365723,50.568857429891423
495,FWS 66_6_1_na,60553.204560369457000,11984936.724194232000000,-56.111549589926831,51.166702271427852
496,FWS 66_6_2_na,58694.913977311953000,11613278.483307445000000,-56.529888963065758,51.166702271283640
497,FWS 66_7_1_na,59160.656232676520000,11706425.186031872000000,-56.457374651528426,51.333375925955650
498,FWS 66_8_1_na,58969.809374851655000,11668256.296559222000000,-54.424090537634918,47.833280562655702
499,FWS 66_8_2_na,58969.798544196958000,11668253.285268907000000,-54.807450294759164,47.833286288421377
500,FWS 66_8_3_na,58966.627913153192000,11667621.876083719000000,-55.190799715246293,47.833295824929188
501,FWS 66_8_4_na,58968.338758503894000,11667962.792904265000000,-55.574144363470275,47.833305361718452
502,FWS 66_8_5_na,58968.331437999412000,11667962.054289928000000,-55.957494739169981,47.833311083938177
503,FWS 66_8_6_na,58966.612615389793000,11667618.662485456000000,-56.340839406369440,47.833311083869887
504,FWS 66_8_7_na,58968.335501201909000,11667959.041401837000000,-56.724184042535533,47.833311083366802
505,FWS 66_8_8_na,58968.328234401066000,11667960.102536222000000,-57.107534453609460,47.833316805572167
506,FWS 66_8_9_na,58968.320894184348000,11667960.606964383000000,-57.490884802403087,47.833322527965052
507,FWS 66_8_10_na,58968.320809291225000,11667959.429076515000000,-57.874235055549399,47.833322524144414
508,FWS 66_9_1_na,58940.356250351768000,11662366.491733877000000,-54.192404910080391,48.249961852375122
509,FWS 66_9_2_na,58938.910387249402000,11662075.089058151000000,-54.579090083469900,48.249977114083599
510,FWS 66_9_3_na,58938.618465390500000,11662018.543846497000000,-54.965769762432046,48.249982836852269
511,FWS 66_9_4_na,58938.902995963675000,11662074.784977043000000,-55.352449425644991,48.249982836895192
512,FWS 66_9_5_na,58938.903008358728000,11662075.179181922000000,-55.739130015825154,48.249982837101541
513,FWS 66_9_6_na,58938.617677514492000,11662018.025825338000000,-56.125809694004005,48.249986651730516
514,FWS 66_9_7_na,58940.319909103317000,11662359.070069127000000,-56.512494114441651,48.249990466413195
515,FWS 66_9_8_na,58937.467387278870000,11661788.696823021000000,-56.899174717531530,48.249996188377914
516,FWS 66_9_9_na,58940.305208383179000,11662356.902658520000000,-57.285855314515125,48.250001910418590
517,FWS 66_9_10_na,58940.020664479147000,11662297.112026896000000,-57.672544368783441,48.250001906742277
518,FWS 66_10_1_na,58287.411561194502000,11531777.947365237000000,-54.192560352373867,48.799955367459567
519,FWS 66_10_2_na,58310.724111191048000,11536437.387188349000000,-54.579659419924802,48.799964907050622
520,FWS 66_10_3_na,58287.388359631914000,11531771.666212797000000,-54.966758732402113,48.799970629974574
521,FWS 66_10_4_na,58287.388358813354000,11531773.673199009000000,-55.353778836643343,48.799970630104518
522,FWS 66_10_5_na,58287.381065279093000,11531771.334529009000000,-55.740798949327576,48.799976352217435
523,FWS 66_10_6_na,58285.972357032617000,11531489.914673746000000,-56.127814325608924,48.799982074398230
524,FWS 66_10_7_na,58285.967549368128000,11531491.091445541000000,-56.514824892821629,48.799985888821354
525,FWS 66_10_8_na,58309.283713410492000,11536153.434890240000000,-56.901914622340882,48.799995425521921
526,FWS 66_10_9_na,58287.353238900912000,11531766.229430329000000,-57.289008983549436,48.800001143824488
527,FWS 67_1_1_na,58464.715286410654000,11567238.260014761000000,-56.009010502879093,52.166715622679817
528,FWS 67_1_2_na,58460.558886821993000,11566403.030686777000000,-56.429035219921559,52.166715627072819
529,FWS 67_1_3_na,58460.553455146008000,11566406.640695982000000,-56.849044832336823,52.166719441763341
530,FWS 67_1_4_na,58460.553427171588000,11566403.909013936000000,-57.269054438537189,52.166719441920939
531,FWS 67_1_5_na,58462.111979136651000,11566717.374486864000000,-57.689069771249173,52.166719441894763
532,FWS 67_1_6_na,58460.553246404379000,11566407.332488962000000,-58.109085109320390,52.166719441784586
533,FWS 67_1_7_na,58461.852054334246000,11566661.167543663000000,-58.529099536594984,52.166719440984735
534,FWS 67_1_8_na,58460.541560639082000,11566404.386923658000000,-58.949113845789896,52.166725164157768
535,FWS 67_1_9_na,58462.092164975904000,11566713.985222496000000,-59.369129191889670,52.166730886151974
536,FWS 67_1_10_na,58460.525551327395000,11566399.417460194000000,-59.789144341805716,52.166736604026596
537,FWS 67_2_1_na,58645.085154363594000,11603311.271767413000000,-57.429874453672696,52.833379751437050
538,FWS 67_2_2_na,58644.062925920334000,11603108.372669416000000,-57.858219170472637,52.833379751199629
539,FWS 67_2_3_na,58645.332400264531000,11603360.270208137000000,-58.286564863014753,52.833385473289660
540,FWS 67_2_4_na,58645.060441727583000,11603309.219996801000000,-58.714914344913716,52.833396917204070
541,FWS 67_2_5_na,58644.026463689559000,11603102.326511960000000,-59.143259042724374,52.833402639698988
542,FWS 67_2_6_na,58645.304153722209000,11603355.847526662000000,-59.571604732890691,52.833402639595505
543,FWS 67_2_7_na,58643.770860578355000,11603049.026183132000000,-59.999949455883772,52.833402639652959
544,FWS 67_2_8_na,58645.308164769864000,11603357.086333321000000,-60.428294212022180,52.833402639410160
545,FWS 67_2_9_na,58647.863493641846000,11603866.915629957000000,-60.856654194952696,52.833402639389277
546,FWS 67_2_10_na,58645.308042595811000,11603358.162028922000000,-61.285013995413287,52.833402634707262
547,FWS 67_2_11_na,58579.678172057422000,11590231.477597142000000,-56.146249969122827,52.833372117475889
548,FWS 67_2_12_na,58554.124243508108000,11585120.373119060000000,-56.574014697035580,52.833372121750784
549,FWS 67_2_13_na,58578.394957555727000,11589973.070066556000000,-57.001774818369583,52.833375936589213
550,FWS 67_3_1_na,58350.206154950785000,11544332.832991134000000,-56.382319776136463,53.500040053362788
551,FWS 67_3_2_na,58350.197857447863000,11544335.154689495000000,-56.815659547675381,53.500045782604637
552,FWS 67_3_3_na,58354.210246988056000,11545136.368833715000000,-57.249014891849704,53.500051504756478
553,FWS 67_3_4_na,58350.183866141517000,11544331.690213425000000,-57.682370213568234,53.500055319382618
554,FWS 67_3_5_na,58350.178249995450000,11544328.132545879000000,-58.115710286300725,53.500059134058439
555,FWS 67_3_6_na,58351.434726785294000,11544580.058792390000000,-58.549055179671711,53.500059132789708
556,FWS 67_3_7_na,58351.422816850441000,11544580.311667409000000,-58.982404707339896,53.500064856222615
557,FWS 67_3_8_na,58350.149773534693000,11544323.957918989000000,-59.415749543990650,53.500076300027473
558,FWS 67_3_9_na,58902.482238565295000,11489467.884807602000000,-59.848516201052725,53.500153298938748
559,FWS 67_3_10_na,58352.909735674853000,11544877.144805694000000,-60.282449569644797,53.500082017549197
560,FWS 67_4_1_na,59122.327341440905000,11698761.358339688000000,-58.723379365980129,54.333402635549717
561,FWS 67_4_2_na,59100.184907281175000,11694333.170714717000000,-59.171974183808437,54.333402641025543
562,FWS 67_4_3_na,59121.088132214165000,11698513.526966166000000,-59.620564458796515,54.333406455413034
563,FWS 67_4_4_na,59101.403367577514000,11694573.872083867000000,-60.069159507557558,54.333410270300107
564,FWS 67_4_5_na,59122.307799152302000,11698756.840693407000000,-60.517759352084475,54.333415992146541
565,FWS 67_4_6_na,59122.053156635622000,11698702.424612651000000,-60.966439269354758,54.333421713995222
566,FWS 67_4_7_na,59122.299058157383000,11698755.297662282000000,-61.415119208267647,54.333421713941334
567,FWS 67_4_8_na,59105.364078790757000,11695370.703119010000000,-61.863734288915836,54.333396918722400
568,FWS 67_4_9_na,59122.373240519773000,11698771.315327903000000,-62.312349350706491,54.333372123471875
569,FWS 67_4_10_na,59122.127145899343000,11698723.562961027000000,-62.761029262797223,54.333372123131880
570,FWS 67_4_11_na,59100.476658077278000,11694390.901565270000000,-63.209624294227844,54.333372123219618
571,FWS 67_4_12_na,59118.428067772817000,11697978.912785394000000,-63.658204817941701,54.333375933078258
572,FWS 67_5_1_na,59295.662609989005000,11733428.429164669000000,-62.200044850759312,53.000082017392174
573,FWS 67_5_2_na,59294.384566316927000,11733172.156579537000000,-62.635048895475897,53.000085836793737
574,FWS 67_5_3_na,59295.902364832997000,11733474.153386436000000,-63.070054021834508,53.000089651089240
575,FWS 67_5_4_na,59289.036939053025000,11732102.652805014000000,-63.505039211878618,53.000085837243638
576,FWS 67_5_5_na,59295.913386339234000,11733478.500463855000000,-63.940024377716561,53.000082022426135
577,FWS 67_5_6_na,59295.653335862895000,11733426.686964434000000,-64.375034324424362,53.000085836764960
578,FWS 67_5_7_na,59295.906274125140000,11733477.608730901000000,-64.810044321853624,53.000089651497824
579,FWS 67_5_8_na,59297.178636063290000,11733728.561537690000000,-65.245059987247302,53.000089651430521
580,FWS 67_5_9_na,59301.001312032313000,11734498.106108354000000,-65.680094764321424,53.000085836620812
581,FWS 67_5_10_na,59298.470231483014000,11733990.541600319000000,-66.115134077315247,53.000076295395139
582,FWS 67_6_1_na,59232.938996838013000,11720884.509239079000000,-62.219179375126167,53.500091554585353
583,FWS 67_6_2_na,59228.931976605840000,11720081.529703606000000,-62.659204498461996,53.500082022454599
584,FWS 67_6_3_na,59227.671930941062000,11719825.849916834000000,-63.099209744302136,53.500082021264333
585,FWS 67_6_4_na,59227.420598823774000,11719778.409685591000000,-63.539209369415005,53.500082022737566
586,FWS 67_6_5_na,59227.671869624864000,11719829.927892899000000,-63.979208945220499,53.500082022633336
587,FWS 67_6_6_na,59228.928292495366000,11720080.990358159000000,-64.419214247727282,53.500082022606456
588,FWS 67_6_7_na,59228.932341581167000,11720082.361843258000000,-64.859224347403227,53.500082022853853
589,FWS 67_6_8_na,59227.675809185501000,11719831.259460790000000,-65.299229640103860,53.500082022495995
590,FWS 67_6_9_na,59234.217913438981000,11721137.840926854000000,-65.739254978553518,53.500076300427928
591,FWS 67_6_10_na,59230.197012349541000,11720333.515164191000000,-66.179289650605000,53.500076295657244
592,FWS 67_7_1_na,59121.075559079160000,11698510.242609991000000,-62.263394555359099,52.500076295161200
593,FWS 67_7_2_na,59110.245564577446000,11696343.890806289000000,-62.691704781659574,52.500082021407600
594,FWS 67_7_3_na,59119.517718637086000,11698192.692388745000000,-63.120009377227781,52.500082020726637
595,FWS 67_7_4_na,59119.775316885156000,11698249.505997283000000,-63.548349384751020,52.500082021834800
596,FWS 67_7_5_na,59122.351902805036000,11698763.627579017000000,-63.976699826912849,52.500082021808531
597,FWS 67_7_6_na,59121.058149740864000,11698505.133108994000000,-64.405055043878534,52.500085836471108
598,FWS 67_7_7_na,59118.222454440373000,11697939.639908072000000,-64.833395029883789,52.500089650946784
599,FWS 67_7_8_na,59121.056698290340000,11698501.026917769000000,-65.261734980033822,52.500089650603222
600,FWS 67_7_9_na,59127.769406258165000,11699850.177997807000000,-65.690110259956981,52.500080113731030
601,FWS 67_7_10_na,59120.817897009809000,11698459.285179472000000,-66.118484337368074,52.500076295285851
602,FWS 67_8_1_na,58872.146389776870000,11648725.126948066000000,-58.224339716907245,54.500001909423922
603,FWS 67_8_2_na,58850.592891604261000,11644412.623584053000000,-58.672934570692604,54.500001914042905
604,FWS 67_8_3_na,58870.918072136104000,11648478.419430280000000,-59.121524820622355,54.500001914720059
605,FWS 67_8_4_na,58851.813914717306000,11644658.101443630000000,-59.570119863775787,54.500001914610856
606,FWS 67_8_5_na,58872.142685473264000,11648724.041435027000000,-60.018719676548898,54.500001914394289
607,FWS 67_8_6_na,58872.391618458809000,11648774.686397593000000,-60.467399628427685,54.500001914539844
608,FWS 67_8_7_na,58872.146703529630000,11648725.325118816000000,-60.916079552402437,54.500001914430634
609,FWS 67_8_8_na,58855.736596025956000,11645442.266720911000000,-61.364694622971257,54.500001914405573
610,FWS 67_8_9_na,58872.146528410893000,11648724.959008640000000,-61.813309702233049,54.500001914198705
611,FWS 67_8_10_na,58872.391304060016000,11648771.680652106000000,-62.261989418531769,54.500001909531768
612,FWS 68_1_1_na,60379.835393383430000,11950263.275628880000000,-78.742289431820254,46.500059126543590
613,FWS 68_1_2_na,60393.723986835801000,11953039.786922701000000,-78.360624341557127,46.500059130411152
614,FWS 68_1_3_na,60395.201676294964000,11953334.836576711000000,-77.978909513564318,46.500059130171110
615,FWS 68_1_4_na,60381.306153973746000,11950557.043207901000000,-77.597234745043735,46.500064852311681
616,FWS 68_1_5_na,60393.710008110174000,11953037.951075550000000,-77.215564749412351,46.500070574447768
617,FWS 68_1_6_na,60393.713207712455000,11953037.663037704000000,-76.833854676204638,46.500064852511599
618,FWS 68_1_7_na,60379.831891813112000,11950262.228792457000000,-76.452189441160087,46.500059130325120
619,FWS 68_1_8_na,60395.197908020367000,11953333.906312406000000,-76.070519459667480,46.500059130329717
620,FWS 68_1_9_na,60393.723497069972000,11953038.809568435000000,-75.688804660302253,46.500059129672081
621,FWS 68_1_10_na,60379.835180518094000,11950262.299644625000000,-75.307139555440202,46.500059126414193
622,FWS 68_2_1_na,60308.423409701412000,11935979.863253254000000,-79.239819404737062,47.166772841410882
623,FWS 68_2_2_na,60320.367913455630000,11938369.570449688000000,-78.853158977796895,47.166772845220436
624,FWS 68_2_3_na,60327.937730326332000,11939883.029240191000000,-78.466434494856713,47.166776659953712
625,FWS 68_2_4_na,60308.122906420685000,11935920.793292619000000,-78.079750094807252,47.166780474550421
626,FWS 68_2_5_na,60323.568106179657000,11939004.186316367000000,-77.693079986259335,47.166776659453980
627,FWS 68_2_6_na,60321.825032642715000,11938660.309153995000000,-77.306365028709934,47.166772844577224
628,FWS 68_2_7_na,60308.420099162082000,11935976.493810721000000,-76.919699661722646,47.166772845144877
629,FWS 68_2_8_na,60323.277702964231000,11938951.193039203000000,-76.533029554957110,47.166772845127007
630,FWS 68_2_9_na,60323.576380969593000,11939009.930127012000000,-76.146309851802926,47.166767122923751
631,FWS 68_2_10_na,60306.689833692064000,11935632.680249030000000,-75.759644651885338,47.166761397214543
632,FWS 68_3_1_na,59729.750350870403000,11820245.460688388000000,-79.322324646164859,47.833379744488511
633,FWS 68_3_2_na,59717.977669579072000,11817890.378742913000000,-78.933955213117486,47.833379748168817
634,FWS 68_3_3_na,59717.977827284594000,11817889.698718816000000,-78.545624757262530,47.833379748391309
635,FWS 68_3_4_na,59730.037950951031000,11820304.967287818000000,-78.157254237796721,47.833379748504015
636,FWS 68_3_5_na,59714.819581459356000,11817257.725266708000000,-77.768894230372482,47.833379748363647
637,FWS 68_3_6_na,59716.255339275260000,11817545.583702685000000,-77.380579964328078,47.833379748337954
638,FWS 68_3_7_na,59731.469911851236000,11820588.695080422000000,-76.992210393079816,47.833379748295506
639,FWS 68_3_8_na,59716.538564084891000,11817603.786610257000000,-76.603839867142980,47.833379748486465
640,FWS 68_3_9_na,59717.974290462196000,11817890.048616663000000,-76.215514192981644,47.833379748569016
641,FWS 68_3_10_na,59731.470038027968000,11820588.463273611000000,-75.827139011888903,47.833379744070704
642,FWS 68_4_1_na,59619.679403792463000,11798231.588369740000000,-79.319819341918787,48.500089644793945
643,FWS 68_4_2_na,59603.551322642401000,11795007.669525715000000,-78.926454564136534,48.500089648467032
644,FWS 68_4_3_na,59604.966256731110000,11795289.325206365000000,-78.533139252168155,48.500089648842774
645,FWS 68_4_4_na,59621.094657024943000,11798516.030466691000000,-78.139764814615262,48.500089648837722
646,FWS 68_4_5_na,59603.551814687809000,11795002.397316596000000,-77.746395153085516,48.500089648364735
647,FWS 68_4_6_na,59604.966588266841000,11795288.288714614000000,-77.353079807496727,48.500089648579248
648,FWS 68_4_7_na,59618.266315314817000,11797948.677252734000000,-76.959714892887916,48.500085834149601
649,FWS 68_4_8_na,59603.557853760794000,11795006.614224797000000,-76.566354749687193,48.500082019253469
650,FWS 68_4_9_na,59604.972608088035000,11795290.316233125000000,-76.173039430615233,48.500082019387818
651,FWS 68_4_10_na,59624.223882915452000,11799139.919338906000000,-75.779654658162713,48.500076293125261
652,FWS 68_5_1_na,59483.227312511910000,11770942.362181818000000,-79.317294941577188,49.166780471649950
653,FWS 68_5_2_na,59469.839832776517000,11768264.106937587000000,-78.918930077941368,49.166786197770051
654,FWS 68_5_3_na,59467.044919840795000,11767704.058889830000000,-78.520620379192422,49.166791919568901
655,FWS 68_5_4_na,59484.606497786313000,11771216.688488640000000,-78.122260116611130,49.166791919286197
656,FWS 68_5_5_na,59468.438980026011000,11767979.775833171000000,-77.723895097461565,49.166791919301822
657,FWS 68_5_6_na,59470.119114518871000,11768319.650928637000000,-77.325579661896271,49.166786197439443
658,FWS 68_5_7_na,59484.617792382371000,11771218.871000936000000,-76.927208899555481,49.166780475335969
659,FWS 68_5_8_na,59468.450097064037000,11767983.451054422000000,-76.528843877337238,49.166780475574896
660,FWS 68_5_9_na,59469.843934951270000,11768264.884656586000000,-76.130529394499760,49.166780475547284
661,FWS 68_5_10_na,59483.227217991604000,11770941.007634947000000,-75.732164569798641,49.166780471381017
662,FWS 68_6_1_na,59800.795975220266000,11834454.495813292000000,-79.313081594749164,49.833379949038950
663,FWS 68_6_2_na,59798.050658408050000,11833908.065136902000000,-78.906379721222109,49.833379749577091
664,FWS 68_6_3_na,59783.766684386486000,11831048.695827508000000,-78.499729184601691,49.833385471859273
665,FWS 68_6_4_na,59796.388261914923000,11833574.902423501000000,-78.093084364169897,49.833391193733661
666,FWS 68_6_5_na,59799.408444345856000,11834177.246817196000000,-77.686385183093662,49.833391193826976
667,FWS 68_6_6_na,59785.132012655493000,11831323.383615559000000,-77.279725101704685,49.833391193957873
668,FWS 68_6_7_na,59801.051830428172000,11834506.520888561000000,-76.873059267213293,49.833391193948515
669,FWS 68_6_8_na,59800.785115019746000,11834452.514855109000000,-76.466339115747942,49.833385471795701
670,FWS 68_6_9_na,59786.516250344328000,11831596.908757247000000,-76.059669498759362,49.833379749587088
671,FWS 68_6_10_na,59799.423168221787000,11834177.969661389000000,-75.653004847360492,49.833379744568497
672,FWS 68_7_1_na,58186.860616073558000,11511667.500486601000000,-79.307244321790506,50.500089649281293
673,FWS 68_7_2_na,59368.768237584532000,11748049.906183358000000,-78.901404407566389,50.500089649612946
674,FWS 68_7_3_na,59368.768426456721000,11748049.781808890000000,-78.491395011204546,50.500089649987437
675,FWS 68_7_4_na,59366.065190393121000,11747509.030422619000000,-78.081395179228892,50.500089650152098
676,FWS 68_7_5_na,59369.039036762653000,11748104.108502511000000,-77.671394373908271,50.500089649887137
677,FWS 68_7_6_na,59365.795092465742000,11747455.838555798000000,-77.261394535356445,50.500089649623717
678,FWS 68_7_7_na,59370.386786140101000,11748370.936357861000000,-76.851389888508564,50.500089649682231
679,FWS 68_7_8_na,59368.764817919313000,11748048.664385125000000,-76.441374777613504,50.500089649719591
680,FWS 68_7_9_na,59369.035150541691000,11748102.840568312000000,-76.031364440811856,50.500089650020215
681,FWS 68_7_10_na,59370.124943613533000,11748318.885884315000000,-75.621349547080200,50.500085830136207
682,FWS 68_8_1_na,57339.994556831807000,11342297.508162921000000,-79.302422200792904,51.166792657324493
683,FWS 68_8_2_na,59160.759445897107000,11706449.124449695000000,-78.893899941438903,51.166791920511216
684,FWS 68_8_3_na,59159.429067175690000,11706182.518676579000000,-78.478884729661587,51.166791920410397
685,FWS 68_8_4_na,59159.429240895290000,11706177.261388844000000,-78.063874268331730,51.166791920261090
686,FWS 68_8_5_na,59157.832646567986000,11705862.299450334000000,-77.648869536766611,51.166791920598094
687,FWS 68_8_6_na,59158.098838031641000,11705916.191451395000000,-77.233869578211966,51.166791920547801
688,FWS 68_8_7_na,59157.828692750416000,11705859.932044884000000,-76.818869603644586,51.166791920741083
689,FWS 68_8_8_na,59158.094900571530000,11705914.323130773000000,-76.403869622953735,51.166791920431073
690,FWS 68_8_9_na,59159.425508730114000,11706181.659363020000000,-75.988863942216682,51.166791920885558
691,FWS 68_8_10_na,59160.759296005817000,11706443.531665988000000,-75.573848956593110,51.166791915469616
692,FWS 68_9_1_na,60398.748568541654000,11954044.361851966000000,-75.554624443726638,47.500064848766272
693,FWS 68_9_2_na,60398.466839011926000,11953988.962303445000000,-75.164614694915002,47.500059130515403
694,FWS 68_9_3_na,60397.310020295983000,11953755.838756545000000,-74.774609587189389,47.500059130803258
695,FWS 68_9_4_na,60399.913260272529000,11954277.750839351000000,-74.384599706761179,47.500059131039393
696,FWS 68_9_5_na,60398.756468081534000,11954047.104514359000000,-73.994585070246956,47.500059130772279
697,FWS 68_9_6_na,60397.026118214679000,11953699.923768587000000,-73.604579957937972,47.500055315755112
698,FWS 68_9_7_na,60401.666153740975000,11954627.715747813000000,-73.214565292761620,47.500045779259871
699,FWS 68_9_8_na,60397.335828048468000,11953760.833121395000000,-72.824549672768185,47.500036242833538
700,FWS 68_9_9_na,60398.497702597204000,11953994.992341692000000,-72.434544572186510,47.500032427894695
701,FWS 68_9_10_na,60397.340803452935000,11953762.361724006000000,-72.044539583400265,47.500032424248140
702,FWS 68_10_1_na,59288.379576630075000,11731972.298425863000000,-75.255454906675595,48.166776656222801
703,FWS 68_10_2_na,59303.492179577166000,11734993.226121485000000,-74.867095018960114,48.166772845340205
704,FWS 68_10_3_na,59288.392125627426000,11731974.474927619000000,-74.478734983492558,48.166767123437424
705,FWS 68_10_4_na,59288.684561203707000,11732032.798424032000000,-74.090424575723404,48.166761401342455
706,FWS 68_10_5_na,59301.796910176970000,11734653.492233802000000,-73.702069306883786,48.166761401079583
707,FWS 68_10_6_na,59285.556621176103000,11731407.121828824000000,-73.313724537457333,48.166755679100014
708,FWS 68_10_7_na,59289.835619931247000,11732261.636600113000000,-72.925419819537012,48.166749957152163
709,FWS 68_10_8_na,59300.672367056934000,11734428.354009535000000,-72.537064547329294,48.166746142421708
710,FWS 68_10_9_na,59289.845454057395000,11732264.081091264000000,-72.148709299108589,48.166742327980408
711,FWS 68_10_10_na,59287.002356098528000,11731695.501002081000000,-71.760399946117175,48.166736602399190
712,FWS 68_11_1_na,59677.346715812026000,11809764.118271660000000,-75.301283712796135,48.833375930135482
713,FWS 68_11_2_na,59658.253785873661000,11805946.926127786000000,-74.904599206541462,48.833372119626745
714,FWS 68_11_3_na,59672.858351960560000,11808866.617549356000000,-74.507929837282347,48.833372119517875
715,FWS 68_11_4_na,59671.735043956076000,11808641.824475549000000,-74.111214666746349,48.833372119305686
716,FWS 68_11_5_na,59653.768089679914000,11805046.406555876000000,-73.714564337725605,48.833366397345110
717,FWS 68_11_6_na,59670.065127088543000,11808309.281493904000000,-73.317919755195064,48.833360675818042
718,FWS 68_11_7_na,59673.150484501122000,11808925.814017761000000,-72.921209340611597,48.833360675678641
719,FWS 68_11_8_na,59656.861019769109000,11805668.385979921000000,-72.524543758843123,48.833360675733587
720,FWS 68_11_9_na,59671.465486478512000,11808588.196604999000000,-72.127883909883735,48.833360675554658
721,FWS 68_11_10_na,59671.465463194720000,11808588.692372497000000,-71.731174599220353,48.833360671761213
722,FWS 68_12_1_na,59759.109119511522000,11826117.450665956000000,-75.231279248019078,49.500076293745806
723,FWS 68_12_2_na,59756.350373862297000,11825566.191130029000000,-74.827949554827654,49.500070575723136
724,FWS 68_12_3_na,59770.736398142362000,11828443.793054232000000,-74.424579640308707,49.500070575908822
725,FWS 68_12_4_na,59756.350600892612000,11825566.505416624000000,-74.021209749272685,49.500070575748268
726,FWS 68_12_5_na,59754.967442539317000,11825290.429110620000000,-73.617894196350633,49.500070575887158
727,FWS 68_12_6_na,59769.361153516940000,11828168.650232313000000,-73.214533830173622,49.500064854254305
728,FWS 68_12_7_na,59753.311297616827000,11824958.463932183000000,-72.811179169260228,49.500064854005053
729,FWS 68_12_8_na,59754.963584694051000,11825285.862778708000000,-72.407874110544967,49.500070575983457
730,FWS 68_12_9_na,59769.357226215085000,11828166.588381505000000,-72.004513735729532,49.500064853645732
731,FWS 68_12_10_na,59753.319020527575000,11824957.462107114000000,-71.601159206497655,49.500059126995737
732,FWS 68_13_1_na,59337.581381422664000,11741811.085964855000000,-75.179630145633539,50.166776657363670
733,FWS 68_13_2_na,59352.026115992157000,11744701.618584817000000,-74.772959740013832,50.166772846607451
734,FWS 68_13_3_na,59351.753800729333000,11744645.018995214000000,-74.366239576936181,50.166772846650709
735,FWS 68_13_4_na,59337.586949729157000,11741812.268800667000000,-73.959569954215496,50.166772846671407
736,FWS 68_13_5_na,59349.024513619137000,11744099.137739526000000,-73.552909884859858,50.166776661335312
737,FWS 68_13_6_na,59349.019424548729000,11744102.120817207000000,-73.146209743027072,50.166780475903352
738,FWS 68_13_7_na,59336.210602234780000,11741536.036647493000000,-72.739554407616751,50.166780476141369
739,FWS 68_13_8_na,59351.739871877144000,11744643.980181322000000,-72.332889556298937,50.166780476068141
740,FWS 68_13_9_na,59350.382831462062000,11744372.567836987000000,-71.926175127496478,50.166776661400817
741,FWS 68_13_10_na,59334.869718172071000,11741267.766030673000000,-71.519519972416276,50.166767120180502
742,FWS 68_14_1_na,59393.465656954824000,11752989.690246357000000,-75.159634441600460,50.833379746171019
743,FWS 68_14_2_na,59381.132607305699000,11750522.234425798000000,-74.746270218792674,50.833375935635779
744,FWS 68_14_3_na,59379.796868894911000,11750253.497126641000000,-74.332954442035799,50.833372120533276
745,FWS 68_14_4_na,59395.085872142052000,11753312.197639182000000,-73.919589056610533,50.833372120704681
746,FWS 68_14_5_na,59379.515954941744000,11750196.468708593000000,-73.506224670284965,50.833381657211469
747,FWS 68_14_6_na,59381.104324584288000,11750515.782074129000000,-73.092909839769831,50.833396915970681
748,FWS 68_14_7_na,59393.699037820523000,11753033.578780526000000,-72.679544448508437,50.833402638229607
749,FWS 68_14_8_na,59381.100359570810000,11750513.809970275000000,-72.266179086081038,50.833396916263119
750,FWS 68_14_9_na,59379.498817992702000,11750194.129558826000000,-71.852864257395424,50.833391194450279
751,FWS 68_14_10_na,59393.718141386293000,11753039.880316446000000,-71.439504831891924,50.833391189373074
752,FWS 69_3_1_na,59789.803685168947000,11832257.707999211000000,-70.616649476385547,52.500001908773953
753,FWS 69_3_2_na,59789.803820599656000,11832255.890511267000000,-70.183349644886604,52.500001913422921
754,FWS 69_3_3_na,59803.202164720060000,11834936.489646658000000,-69.750000027041537,52.500001912993746
755,FWS 69_3_4_na,59789.804091304992000,11832255.987630885000000,-69.316650415722819,52.500001913207917
756,FWS 69_3_5_na,59789.804083335315000,11832256.900495328000000,-68.883350398683646,52.500001913496305
757,FWS 69_3_6_na,59803.455896504369000,11834986.935268130000000,-68.449999808026860,52.500001913359739
758,FWS 69_3_7_na,59789.800094003716000,11832253.260773096000000,-68.016649243674891,52.500001913532017
759,FWS 69_3_8_na,59789.800085973497000,11832256.052454669000000,-67.583349235354746,52.500001913491772
760,FWS 69_3_9_na,59803.201799780065000,11834936.515888466000000,-67.149999662848515,52.500001912724684
761,FWS 69_3_10_na,59789.803685968982000,11832256.738149388000000,-66.716650231537628,52.500001908804855
762,FWS 69_4_1_na,59308.535718586390000,11736000.597418401000000,-71.116649466280194,52.833330155778953
763,FWS 69_4_2_na,59308.535926841781000,11736003.539299760000000,-70.683349625417435,52.833330160432595
764,FWS 69_4_3_na,59321.824059902116000,11738660.495683225000000,-70.250000032008984,52.833330160580815
765,FWS 69_4_4_na,59308.536121912555000,11736003.041854117000000,-69.816650418136291,52.833330160473281
766,FWS 69_4_5_na,59308.536249433702000,11736000.869808802000000,-69.383350401964734,52.833330160636756
767,FWS 69_4_6_na,59322.079899187775000,11738711.640614785000000,-68.949999843769618,52.833330160476329
